listing_id,url,make,model,manufactured,type_of_vehicle,power,engine_cap,curb_weight,no_of_owners,mileage,price
1001855,https://www.sgcarmart.com/listing/1001855,toyota,sienta,2017,mpv,73,1496,1380,1,48000,77200
1025573,https://www.sgcarmart.com/listing/1025573,toyota,vellfire,2010,mpv,125,2362,1930,3,174000,117888
1008439,https://www.sgcarmart.com/listing/1008439,subaru,impreza,2007,mid-sized sedan,70,1597,1280,2,140000,37938
1004569,https://www.sgcarmart.com/listing/1004569,mazda,3,2015,mid-sized sedan,88,1496,1321,1,80300,49800
1023054,https://www.sgcarmart.com/listing/1023054,mini,cooper,2017,hatchback,100,1499,1175,2,75000,95900
1028425,https://www.sgcarmart.com/listing/1028425,mercedes-benz,b180,2015,hatchback,90,1595,1425,2,105000,59800
992564,https://www.sgcarmart.com/listing/992564,ferrari,488,2019,sports car,493,3902,1515,1,6000,860000
903457,https://www.sgcarmart.com/listing/903457,bmw,m5,2014,sports car,280,2993,2190,1,62000,155000
1013332,https://www.sgcarmart.com/listing/1013332,audi,a4,2018,luxury sedan,140,1984,1480,2,47000,108800
1019445,https://www.sgcarmart.com/listing/1019445,volkswagen,scirocco,2011,sports car,118,1390,1285,2,150961,69800
1007922,https://www.sgcarmart.com/listing/1007922,bmw,730li,2017,luxury sedan,190,1998,1720,1,31000,223800
1019850,https://www.sgcarmart.com/listing/1019850,porsche,911,2020,sports car,283,2981,1580,-1,1688,558800
1014934,https://www.sgcarmart.com/listing/1014934,hyundai,avante,2019,mid-sized sedan,93,1591,1345,2,35000,75000
1014316,https://www.sgcarmart.com/listing/1014316,subaru,forester,2018,suv,110,1995,1591,1,68800,78888
1022786,https://www.sgcarmart.com/listing/1022786,hyundai,elantra,2018,mid-sized sedan,93,1591,1345,2,35000,65800
990228,https://www.sgcarmart.com/listing/990228,honda,vezel,2017,suv,112,1496,1280,2,62000,73888
1029426,https://www.sgcarmart.com/listing/1029426,bmw,318i,2017,luxury sedan,100,1499,1425,2,44000,105999
1030073,https://www.sgcarmart.com/listing/1030073,mitsubishi,attrage,2018,mid-sized sedan,59,1193,940,1,20656,49800
1014862,https://www.sgcarmart.com/listing/1014862,hyundai,elantra,2017,mid-sized sedan,93,1591,1345,1,60000,56700
965205,https://www.sgcarmart.com/listing/965205,mercedes-benz,a45,2020,sports car,310,1991,1635,1,6021,285800
1019735,https://www.sgcarmart.com/listing/1019735,kia,cerato,2015,mid-sized sedan,95,1591,1295,2,89427,45998
1017080,https://www.sgcarmart.com/listing/1017080,volkswagen,scirocco,2011,sports car,118,1390,1285,2,118000,69800
1030512,https://www.sgcarmart.com/listing/1030512,mercedes-benz,a180,2016,hatchback,90,1595,1395,-1,66000,82800
994128,https://www.sgcarmart.com/listing/994128,mercedes-benz,e200,2010,luxury sedan,135,1796,1615,2,116000,79000
1009656,https://www.sgcarmart.com/listing/1009656,nissan,qashqai,2018,suv,85,1197,1325,1,12560,91888
991835,https://www.sgcarmart.com/listing/991835,mini,cooper,2010,sports car,135,1598,1155,5,175000,83888
1008468,https://www.sgcarmart.com/listing/1008468,bentley,continental,2012,sports car,373,3993,2295,-1,37000,323800
1028671,https://www.sgcarmart.com/listing/1028671,toyota,corolla,2008,mid-sized sedan,80,1598,1195,1,53844,43800
1029825,https://www.sgcarmart.com/listing/1029825,hyundai,elantra,2017,mid-sized sedan,93,1591,1345,1,78000,58800
993981,https://www.sgcarmart.com/listing/993981,honda,civic,2016,mid-sized sedan,127,1498,1324,1,65000,78888
1008133,https://www.sgcarmart.com/listing/1008133,bmw,x3,2018,suv,135,1998,1660,1,49147,165000
1016276,https://www.sgcarmart.com/listing/1016276,mazda,rx-8,2008,sports car,173,1308,1350,2,92888,108000
1007255,https://www.sgcarmart.com/listing/1007255,nissan,x-trail,2016,suv,106,1997,1626,1,29993,70800
1022743,https://www.sgcarmart.com/listing/1022743,honda,freed,2018,mpv,101,1496,1430,1,32000,88800
1014792,https://www.sgcarmart.com/listing/1014792,bentley,continental,2013,sports car,423,5998,2495,3,55000,288000
1027154,https://www.sgcarmart.com/listing/1027154,ferrari,458,2014,sports car,441,4497,1410,3,15000,900000
1030104,https://www.sgcarmart.com/listing/1030104,mitsubishi,lancer,2010,mid-sized sedan,80,1499,1313,3,135300,60800
986097,https://www.sgcarmart.com/listing/986097,volvo,v40,2015,hatchback,90,1498,1450,3,87000,55800
1026636,https://www.sgcarmart.com/listing/1026636,toyota,corolla,2015,mid-sized sedan,90,1598,1205,2,73000,51800
1019902,https://www.sgcarmart.com/listing/1019902,toyota,harrier,2015,suv,111,1986,1610,2,67000,78800
1027403,https://www.sgcarmart.com/listing/1027403,land rover,range,2018,suv,184,1997,1983,1,30000,260800
1026006,https://www.sgcarmart.com/listing/1026006,mercedes-benz,a180,2014,hatchback,90,1595,1395,3,59000,50500
1015481,https://www.sgcarmart.com/listing/1015481,ferrari,599,2008,sports car,456,5999,1690,1,88000,365000
1018657,https://www.sgcarmart.com/listing/1018657,volkswagen,touran,2014,mpv,77,1598,1601,1,102500,41800
C1019840,https://www.sgcarmart.com/listing/C1019840,mercedes-benz,c200,2014,luxury sedan,135,1991,1465,1,57250,78800
1023111,https://www.sgcarmart.com/listing/1023111,bmw,216d,2017,hatchback,85,1496,1395,2,65000,86800
1023985,https://www.sgcarmart.com/listing/1023985,maserati,levante,2016,suv,202,2987,2205,1,13000,249800
959033,https://www.sgcarmart.com/listing/959033,toyota,noah,2018,mpv,100,1797,1610,1,35900,115000
1019702,https://www.sgcarmart.com/listing/1019702,honda,airwave,2008,stationwagon,81,1496,1160,3,143800,23800
1031120,https://www.sgcarmart.com/listing/1031120,subaru,forester,2017,suv,110,1995,1591,1,41000,68800
1015868,https://www.sgcarmart.com/listing/1015868,mini,cooper,2009,sports car,128,1598,1155,5,137692,62800
1004095,https://www.sgcarmart.com/listing/1004095,subaru,outback,2016,suv,129,2498,1684,2,81020,63800
997006,https://www.sgcarmart.com/listing/997006,chevrolet,cruze,2009,mid-sized sedan,80,1598,1388,6,141895,44800
1024629,https://www.sgcarmart.com/listing/1024629,kia,cerato,2017,mid-sized sedan,95,1591,1295,2,71000,59800
1020686,https://www.sgcarmart.com/listing/1020686,volvo,v40,2016,hatchback,90,1498,1454,2,43000,69777
1006107,https://www.sgcarmart.com/listing/1006107,volkswagen,polo,2010,hatchback,63,1390,1129,4,112360,30000
989911,https://www.sgcarmart.com/listing/989911,peugeot,2008,2017,suv,81,1199,1140,1,35200,63000
1004810,https://www.sgcarmart.com/listing/1004810,honda,jazz,2015,hatchback,96,1498,1046,3,103000,45000
1013938,https://www.sgcarmart.com/listing/1013938,toyota,corolla,2016,mid-sized sedan,90,1598,1215,2,73000,67800
951896,https://www.sgcarmart.com/listing/951896,hyundai,avante,2009,mid-sized sedan,89,1591,1264,4,120000,23988
1030945,https://www.sgcarmart.com/listing/1030945,mercedes-benz,e250,2014,luxury sedan,155,1991,1680,2,60000,86800
1008422,https://www.sgcarmart.com/listing/1008422,honda,fit,2008,hatchback,73,1339,1070,3,129737,17800
1024182,https://www.sgcarmart.com/listing/1024182,toyota,camry,2009,luxury sedan,108,1998,1530,3,135000,27800
989847,https://www.sgcarmart.com/listing/989847,toyota,corolla,2016,mid-sized sedan,90,1598,1205,1,73456,58499
1007396,https://www.sgcarmart.com/listing/1007396,honda,civic,2008,mid-sized sedan,114,1998,1312,3,151683,21998
1025100,https://www.sgcarmart.com/listing/1025100,bmw,740i,2012,luxury sedan,235,2979,1825,3,140000,138800
1015045,https://www.sgcarmart.com/listing/1015045,honda,shuttle,2018,stationwagon,101,1496,1190,1,20500,83800
1011745,https://www.sgcarmart.com/listing/1011745,toyota,vellfire,2015,mpv,134,2493,2000,3,85000,105800
1026178,https://www.sgcarmart.com/listing/1026178,bmw,116d,2017,hatchback,85,1496,1350,2,47000,68800
1027182,https://www.sgcarmart.com/listing/1027182,mercedes-benz,e250,2015,sports car,155,1991,1765,1,65600,122888
1020861,https://www.sgcarmart.com/listing/1020861,volvo,s40,2004,luxury sedan,125,2435,1419,1,77900,25500
932862,https://www.sgcarmart.com/listing/932862,toyota,wish,2016,mpv,105,1798,1360,1,61979,68800
1013546,https://www.sgcarmart.com/listing/1013546,honda,civic,2017,mid-sized sedan,92,1597,1249,1,68608,75800
989003,https://www.sgcarmart.com/listing/989003,peugeot,508,2015,mid-sized sedan,88,1560,1445,1,72000,49800
1029089,https://www.sgcarmart.com/listing/1029089,toyota,noah,2018,mpv,100,1797,1610,1,38204,106800
1025244,https://www.sgcarmart.com/listing/1025244,mg,hs,2020,suv,119,1490,1563,1,7000,118775
1016839,https://www.sgcarmart.com/listing/1016839,mazda,2,2017,mpv,111,1998,1532,2,76000,70800
1028317,https://www.sgcarmart.com/listing/1028317,mini,cooper,2014,sports car,141,1998,1175,3,62000,63800
1027887,https://www.sgcarmart.com/listing/1027887,mitsubishi,lancer,2016,mid-sized sedan,86,1590,1284,1,43118,56000
1004449,https://www.sgcarmart.com/listing/1004449,lexus,nx,2015,suv,175,1998,1755,2,53000,100000
1004953,https://www.sgcarmart.com/listing/1004953,mitsubishi,attrage,2016,mid-sized sedan,57,1193,940,2,90000,43800
1031294,https://www.sgcarmart.com/listing/1031294,infiniti,qx50,2019,suv,200,1997,1890,1,10500,153000
1005631,https://www.sgcarmart.com/listing/1005631,citroen,c4,2013,mpv,85,1560,1295,1,75730,37888
1010808,https://www.sgcarmart.com/listing/1010808,mercedes-benz,amg,2020,luxury sedan,155,1991,1700,1,50,232988
990301,https://www.sgcarmart.com/listing/990301,peugeot,308,2015,hatchback,96,1199,1150,1,90000,39800
981109,https://www.sgcarmart.com/listing/981109,toyota,corolla,2016,mid-sized sedan,90,1598,1215,2,65000,65800
1025202,https://www.sgcarmart.com/listing/1025202,bmw,420i,2019,luxury sedan,135,1998,XXXXX,1,18000,148688
1024588,https://www.sgcarmart.com/listing/1024588,maserati,granturismo,2110,sports car,323,4691,1880,5,82000,168800
1023805,https://www.sgcarmart.com/listing/1023805,porsche,cayenne,2019,suv,324,2894,2020,2,26363,438888
1010675,https://www.sgcarmart.com/listing/1010675,lexus,es,2016,luxury sedan,135,2494,1615,1,76490,119800
1024798,https://www.sgcarmart.com/listing/1024798,nissan,sylphy,2011,mid-sized sedan,80,1498,1175,1,82000,37800
1023600,https://www.sgcarmart.com/listing/1023600,honda,city,2009,mid-sized sedan,88,1497,1150,3,140000,59800
1015507,https://www.sgcarmart.com/listing/1015507,volkswagen,passat,2014,luxury sedan,90,1390,1463,1,80000,47550
1003069,https://www.sgcarmart.com/listing/1003069,mercedes-benz,e180,2020,luxury sedan,115,1497,1635,1,8000,182800
1023396,https://www.sgcarmart.com/listing/1023396,volkswagen,golf,2015,hatchback,90,1395,1249,1,103000,49388
1008921,https://www.sgcarmart.com/listing/1008921,hyundai,i30,2018,stationwagon,103,1353,1457,2,45000,61800
1030168,https://www.sgcarmart.com/listing/1030168,kia,sorento,2016,suv,147,2199,2039,1,85000,73800
1007337,https://www.sgcarmart.com/listing/1007337,maserati,ghibli,2016,luxury sedan,243,2979,1850,2,51500,214800
1017993,https://www.sgcarmart.com/listing/1017993,mercedes-benz,c200,2017,luxury sedan,135,1991,1465,1,54871,127500
1023703,https://www.sgcarmart.com/listing/1023703,audi,a4,2008,luxury sedan,118,1798,1450,6,166000,27800
1028776,https://www.sgcarmart.com/listing/1028776,honda,hr-v,2019,suv,96,1496,1191,1,29753,81800
1014442,https://www.sgcarmart.com/listing/1014442,audi,a5,2010,sports car,155,1984,1550,2,167200,76800
1007954,https://www.sgcarmart.com/listing/1007954,hyundai,avante,2009,mid-sized sedan,89,1591,1264,2,165222,42888
1022520,https://www.sgcarmart.com/listing/1022520,bmw,528i,2012,luxury sedan,180,1997,1620,1,93000,119800
1027786,https://www.sgcarmart.com/listing/1027786,volkswagen,passat,2018,luxury sedan,132,1798,1480,1,32500,97800
1016540,https://www.sgcarmart.com/listing/1016540,honda,vezel,2019,suv,96,1496,1190,1,25000,81800
1021418,https://www.sgcarmart.com/listing/1021418,mazda,3,2016,mid-sized sedan,88,1496,1321,3,81000,53800
1024456,https://www.sgcarmart.com/listing/1024456,volvo,s60,2017,luxury sedan,90,1498,1589,1,46000,75000
1031038,https://www.sgcarmart.com/listing/1031038,mini,cooper,2014,sports car,135,1598,1255,3,54000,88800
1001988,https://www.sgcarmart.com/listing/1001988,bmw,gran,2019,sports car,390,4395,1995,1,4000,485000
964888,https://www.sgcarmart.com/listing/964888,bmw,520i,2013,luxury sedan,135,1997,1610,3,92000,55800
1018518,https://www.sgcarmart.com/listing/1018518,toyota,alphard,2018,mpv,134,2493,2030,2,56608,158888
1006530,https://www.sgcarmart.com/listing/1006530,bmw,x1,2019,suv,103,1499,1430,1,22462,129888
1029830,https://www.sgcarmart.com/listing/1029830,nissan,qashqai,2017,suv,85,1197,1325,1,63200,69988
1004110,https://www.sgcarmart.com/listing/1004110,mercedes-benz,amg,2018,sports car,145,1497,1590,1,28200,179800
1008399,https://www.sgcarmart.com/listing/1008399,suzuki,swift,2020,hatchback,103,1371,970,1,88,127800
1030348,https://www.sgcarmart.com/listing/1030348,toyota,c-hr,2018,suv,90,1797,1440,1,48000,76500
1020667,https://www.sgcarmart.com/listing/1020667,volvo,s60,2014,luxury sedan,84,1560,1549,2,121000,42800
985954,https://www.sgcarmart.com/listing/985954,subaru,forester,2016,suv,110,1995,1566,1,57000,68800
1025906,https://www.sgcarmart.com/listing/1025906,hyundai,elantra,2017,mid-sized sedan,93,1591,XXXXX,1,40000,59800
1019408,https://www.sgcarmart.com/listing/1019408,bmw,523i,2011,luxury sedan,150,2497,1725,4,99000,46000
991931,https://www.sgcarmart.com/listing/991931,subaru,forester,2019,suv,115,1995,1591,1,30400,109800
1027439,https://www.sgcarmart.com/listing/1027439,mercedes-benz,c180,2016,luxury sedan,115,1595,1425,2,41505,101800
1019937,https://www.sgcarmart.com/listing/1019937,mitsubishi,attrage,2018,mid-sized sedan,59,1193,940,1,51828,56500
1014656,https://www.sgcarmart.com/listing/1014656,toyota,c-hr,2017,suv,90,1797,1440,1,23000,86888
1020613,https://www.sgcarmart.com/listing/1020613,honda,freed,2018,mpv,101,1496,1430,1,30000,91999
1023345,https://www.sgcarmart.com/listing/1023345,bmw,116i,2012,hatchback,100,1598,1310,2,67780,29900
1027825,https://www.sgcarmart.com/listing/1027825,toyota,corolla,2015,mid-sized sedan,90,1598,1205,1,25000,63888
967590,https://www.sgcarmart.com/listing/967590,bmw,m6,2012,sports car,412,4395,1850,2,59600,248888
986356,https://www.sgcarmart.com/listing/986356,mazda,3,2017,mid-sized sedan,88,1496,1310,2,58000,63800
1030199,https://www.sgcarmart.com/listing/1030199,toyota,wish,2017,mpv,105,1798,1360,1,61216,69500
1026009,https://www.sgcarmart.com/listing/1026009,land rover,defender,2020,suv,221,1997,2261,1,6000,286000
1000300,https://www.sgcarmart.com/listing/1000300,honda,civic,2018,mid-sized sedan,127,1498,1324,1,56339,104800
1021458,https://www.sgcarmart.com/listing/1021458,mercedes-benz,b200,2013,hatchback,115,1595,1425,1,89900,39500
1025553,https://www.sgcarmart.com/listing/1025553,mitsubishi,lancer,2008,mid-sized sedan,80,1499,1313,2,85500,18800
1027305,https://www.sgcarmart.com/listing/1027305,kia,cerato,2019,mid-sized sedan,93,1591,1287,1,16539,67888
1017821,https://www.sgcarmart.com/listing/1017821,mazda,2,2017,mpv,111,1998,1535,2,66200,64800
1012221,https://www.sgcarmart.com/listing/1012221,honda,hr-v,2016,suv,96,1496,1190,1,65200,59800
1030470,https://www.sgcarmart.com/listing/1030470,honda,shuttle,2019,stationwagon,95,1496,1130,1,12000,64800
1016303,https://www.sgcarmart.com/listing/1016303,mercedes-benz,a180,2115,hatchback,90,1595,1395,3,115832,62800
1017409,https://www.sgcarmart.com/listing/1017409,porsche,cayenne,2020,suv,250,2995,2105,1,3000,428000
1028132,https://www.sgcarmart.com/listing/1028132,honda,shuttle,2016,stationwagon,97,1496,1130,1,80349,53800
978590,https://www.sgcarmart.com/listing/978590,toyota,estima,2008,mpv,110,2362,1950,-1,157000,63500
997153,https://www.sgcarmart.com/listing/997153,audi,r8,2008,sports car,309,4163,1565,6,84241,178800
1021067,https://www.sgcarmart.com/listing/1021067,audi,a5,2011,sports car,155,1984,1550,1,40530,54888
1019444,https://www.sgcarmart.com/listing/1019444,audi,a4,2016,stationwagon,110,1395,1490,1,71353,89800
1028139,https://www.sgcarmart.com/listing/1028139,volkswagen,polo,2017,hatchback,66,1197,1139,1,95984,50998
1011452,https://www.sgcarmart.com/listing/1011452,ferrari,458,2013,sports car,416,4497,1565,3,25000,628000
988917,https://www.sgcarmart.com/listing/988917,honda,vezel,2016,suv,96,1496,1190,1,61238,57999
1011819,https://www.sgcarmart.com/listing/1011819,audi,tt,2008,sports car,147,1984,1280,5,135588,72248
1021494,https://www.sgcarmart.com/listing/1021494,porsche,911,2011,sports car,300,3800,1525,2,114800,358800
1002158,https://www.sgcarmart.com/listing/1002158,honda,civic,2008,mid-sized sedan,92,1595,1220,3,132010,25800
1014814,https://www.sgcarmart.com/listing/1014814,honda,civic,2008,sports car,148,1998,1345,6,145000,78800
1028399,https://www.sgcarmart.com/listing/1028399,audi,tt,2008,sports car,147,1984,1315,4,139000,72800
1003364,https://www.sgcarmart.com/listing/1003364,bmw,528i,2013,stationwagon,180,1997,1800,2,90512,79000
1030505,https://www.sgcarmart.com/listing/1030505,honda,stream,2007,mpv,103,1799,1370,5,190000,11600
1005097,https://www.sgcarmart.com/listing/1005097,mini,cooper,2012,sports car,135,1598,1255,4,49558,128128
1019234,https://www.sgcarmart.com/listing/1019234,toyota,vios,2019,mid-sized sedan,79,1496,1085,2,35000,69800
1002212,https://www.sgcarmart.com/listing/1002212,bmw,m6,2012,sports car,412,4395,1850,2,76000,213800
972391,https://www.sgcarmart.com/listing/972391,bmw,116i,2011,hatchback,100,1598,1310,4,119057,72800
1028892,https://www.sgcarmart.com/listing/1028892,mitsubishi,evolution,2007,sports car,206,1998,1520,6,1920,152888
1027132,https://www.sgcarmart.com/listing/1027132,toyota,wish,2009,mpv,106,1797,1340,3,122000,48888
1018969,https://www.sgcarmart.com/listing/1018969,mazda,3,2017,hatchback,88,1496,1329,1,45000,64888
1011172,https://www.sgcarmart.com/listing/1011172,mercedes-benz,e200,2010,luxury sedan,135,1796,1615,4,118000,83800
1027820,https://www.sgcarmart.com/listing/1027820,nissan,note,2018,hatchback,58,1198,1048,1,36383,61888
1010654,https://www.sgcarmart.com/listing/1010654,bmw,420i,2019,luxury sedan,135,1998,1540,1,15000,154800
991035,https://www.sgcarmart.com/listing/991035,mercedes-benz,amg,2020,sports car,310,1991,1765,1,652,341988
1027758,https://www.sgcarmart.com/listing/1027758,audi,a5,2020,luxury sedan,110,1984,1565,1,19000,168800
1029794,https://www.sgcarmart.com/listing/1029794,kia,cerato,2010,mid-sized sedan,91,1591,1261,3,98204,31998
1021874,https://www.sgcarmart.com/listing/1021874,hyundai,elantra,2017,mid-sized sedan,93,1591,1345,1,55000,55800
1025514,https://www.sgcarmart.com/listing/1025514,mazda,3,2016,mid-sized sedan,88,1496,1321,-1,29702,56800
1025452,https://www.sgcarmart.com/listing/1025452,mercedes-benz,e200,2014,luxury sedan,135,1991,1655,2,111000,69800
1024183,https://www.sgcarmart.com/listing/1024183,toyota,wish,2017,mpv,105,1798,1355,2,98968,75800
1028638,https://www.sgcarmart.com/listing/1028638,rolls-royce,phantom,2111,luxury sedan,338,6749,2485,3,16800,688000
1000253,https://www.sgcarmart.com/listing/1000253,honda,jazz,2014,hatchback,73,1318,1040,1,146680,37800
994833,https://www.sgcarmart.com/listing/994833,mercedes-benz,amg,2018,sports car,450,3982,2045,1,10988,498800
