listing_id,url,make,model,manufactured,reg_date,type_of_vehicle,eco_category,transmission,power,engine_cap,curb_weight,no_of_owners,mileage,price
1030142,https://www.sgcarmart.com/listing/1030142,toyota,corolla,2008,21-jan-2009,mid-sized sedan,uncategorized,auto,81,1496,1130,3,185000,16288
1025277,https://www.sgcarmart.com/listing/1025277,bmw,528i,2012,27-sep-2012,luxury sedan,uncategorized,auto,180,1997,1620,4,229000,45800
1014821,https://www.sgcarmart.com/listing/1014821,mercedes-benz,c160,2020,29-sep-2020,luxury sedan,uncategorized,auto,95,1497,1505,1,10773,153800
981982,https://www.sgcarmart.com/listing/981982,honda,civic,2018,21-jun-2018,mid-sized sedan,uncategorized,auto,127,1498,1324,1,67243,95888
1010687,https://www.sgcarmart.com/listing/1010687,mazda,3,2018,24-dec-2018,mid-sized sedan,uncategorized,auto,88,1496,1310,1,32551,70999
992298,https://www.sgcarmart.com/listing/992298,audi,a3,2016,29-dec-2016,luxury sedan,uncategorized,auto,85,999,1280,2,62000,69500
1010350,https://www.sgcarmart.com/listing/1010350,nissan,note,2020,01-sep-2020,hatchback,uncategorized,auto,58,1198,1048,1,7800,73500
1018837,https://www.sgcarmart.com/listing/1018837,citroen,c4,2018,29-oct-2018,suv,uncategorized,auto,81,1199,1050,1,34000,62800
1001205,https://www.sgcarmart.com/listing/1001205,Ruf,rt35s,2013,31-mar-2014,sports car,uncategorized,auto,464,3800,1510,2,8329,998000
1023194,https://www.sgcarmart.com/listing/1023194,kia,cerato,2011,25-aug-2011,hatchback,uncategorized,auto,91,1591,1261,3,110200,63800
996219,https://www.sgcarmart.com/listing/996219,subaru,impreza,2009,13-jan-2010,hatchback,uncategorized,auto,79,1498,1265,6,177000,23800
968942,https://www.sgcarmart.com/listing/968942,mercedes-benz,e200,2009,23-jun-2010,luxury sedan,uncategorized,auto,135,1796,1615,3,174888,78888
1017643,https://www.sgcarmart.com/listing/1017643,toyota,wish,2016,15-dec-2016,mpv,uncategorized,auto,105,1798,1360,1,120000,68500
1027649,https://www.sgcarmart.com/listing/1027649,Honda,vezel,2015,26-feb-2016,suv,uncategorized,auto,96,1496,1190,1,91500,47800
1021071,https://www.sgcarmart.com/listing/1021071,Audi,q5,2018,30-nov-2018,suv,uncategorized,auto,185,1984,1795,99999,43183,166800
1024234,https://www.sgcarmart.com/listing/1024234,toyota,harrier,2007,14-dec-2007,suv,uncategorized,auto,118,2362,1600,1,227800,15800
1029026,https://www.sgcarmart.com/listing/1029026,honda,jazz,2018,05-jun-2018,hatchback,uncategorized,auto,73,1318,1052,1,28896,53999
1016951,https://www.sgcarmart.com/listing/1016951,Toyota,harrier,2018,12-sep-2019,suv,uncategorized,auto,170,1998,1695,1,18000,125800
1011189,https://www.sgcarmart.com/listing/1011189,honda,civic,2019,12-feb-2020,mid-sized sedan,uncategorized,auto,92,1597,1237,1,8300,79800
1019265,https://www.sgcarmart.com/listing/1019265,Bmw,z4,2010,09-sep-2010,sports car,uncategorized,auto,150,2497,1505,3,146400,90800
1026729,https://www.sgcarmart.com/listing/1026729,mercedes-benz,gla180,2017,16-nov-2017,suv,uncategorized,auto,90,1595,1435,1,34500,100800
1029684,https://www.sgcarmart.com/listing/1029684,toyota,vios,2008,24-mar-2008,mid-sized sedan,uncategorized,auto,80,1497,1095,3,206000,12800
1020873,https://www.sgcarmart.com/listing/1020873,mazda,2,2017,09-oct-2017,suv,uncategorized,auto,170,2488,1898,2,29000,121800
1022014,https://www.sgcarmart.com/listing/1022014,Bentley,continental,2015,04-jun-2015,sports_car,uncategorized,auto,388,3993,2295,3,45000,423800
1002440,https://www.sgcarmart.com/listing/1002440,Bmw,x6,2010,16-may-2011,suv,uncategorized,auto,408,4395,2305,2,115000,178800
1026456,https://www.sgcarmart.com/listing/1026456,bentley,continental,2012,15-aug-2012,sports car,uncategorized,auto,373,3993,2295,3,44000,338888
1016690,https://www.sgcarmart.com/listing/1016690,bmw,m3,2009,26-oct-2009,sports car,uncategorized,auto,308,3999,1580,5,125000,159000
1015188,https://www.sgcarmart.com/listing/1015188,Mercedes-Benz,c180,2011,16-aug-2011,luxury sedan,uncategorized,auto,115,1597,1500,2,120000,87800
1027005,https://www.sgcarmart.com/listing/1027005,Toyota,wish,2010,05-feb-2010,mpv,uncategorized,auto,106,1987,1380,4,109000,28800
1020685,https://www.sgcarmart.com/listing/1020685,Mazda,2,2016,14-apr-2016,mpv,uncategorized,auto,111,1998,1535,99999,83568,54800
1029408,https://www.sgcarmart.com/listing/1029408,nissan,qashqai,2016,15-jun-2016,suv,uncategorized,auto,106,1997,1379,1,32206,61800
1018702,https://www.sgcarmart.com/listing/1018702,mercedes-benz,s320l,2117,22-jun-2017,luxury sedan,uncategorized,auto,200,2996,1940,2,18000,225500
925941,https://www.sgcarmart.com/listing/925941,honda,jazz,2014,12-jan-2015,hatchback,uncategorized,auto,96,1498,1046,99999,77100,43800
1031271,https://www.sgcarmart.com/listing/1031271,audi,a4,2016,30-dec-2016,luxury sedan,uncategorized,auto,110,1395,1450,1,129000,80800
1028399,https://www.sgcarmart.com/listing/1028399,audi,tt,2008,20-nov-2008,sports car,uncategorized,auto,147,1984,1315,4,139000,72800
1012193,https://www.sgcarmart.com/listing/1012193,Toyota,corolla,2005,06-oct-2005,mid-sized sedan,uncategorized,auto,81,1598,1115,1,135000,28500
1027571,https://www.sgcarmart.com/listing/1027571,honda,e,2015,06-apr-2015,mpv,uncategorized,auto,129,2356,1855,1,71800,64800
1012053,https://www.sgcarmart.com/listing/1012053,bmw,640i,2011,16-dec-2011,sports_car,uncategorized,auto,235,2979,1660,2,100000,130888
1018557,https://www.sgcarmart.com/listing/1018557,lexus,gs,2012,20-jun-2012,luxury sedan,uncategorized,auto,215,3456,1825,3,148900,69000
997403,https://www.sgcarmart.com/listing/997403,subaru,forester,2016,29-feb-2016,suv,uncategorized,auto,177,1998,1682,1,81425,66800
1017543,https://www.sgcarmart.com/listing/1017543,infiniti,q50,2017,31-jul-2018,luxury sedan,uncategorized,auto,155,1991,1644,1,58000,96800
1012778,https://www.sgcarmart.com/listing/1012778,honda,vezel,2016,09-jun-2017,suv,uncategorized,auto,96,1496,1190,2,46500,66800
1025553,https://www.sgcarmart.com/listing/1025553,mitsubishi,lancer,2008,01-dec-2008,mid-sized sedan,uncategorized,auto,80,1499,1313,2,85500,18800
959839,https://www.sgcarmart.com/listing/959839,Bentley,mulsanne,2016,30-nov-2017,luxury sedan,uncategorized,auto,377,6752,2760,1,36600,750000
1001371,https://www.sgcarmart.com/listing/1001371,porsche,911,2010,02-feb-2011,sports car,uncategorized,auto,390,3800,1660,5,37000,438000
1019771,https://www.sgcarmart.com/listing/1019771,honda,civic,2016,21-dec-2016,mid-sized sedan,uncategorized,auto,127,1498,1324,2,71797,76800
997669,https://www.sgcarmart.com/listing/997669,Lexus,es,2020,18-dec-2020,luxury sedan,uncategorized,auto,152,2487,1620,1,12500,188000
998892,https://www.sgcarmart.com/listing/998892,Rolls-Royce,dawn,2016,05-oct-2017,sports car,uncategorized,auto,420,6592,2560,2,2500,1080000
1018946,https://www.sgcarmart.com/listing/1018946,honda,civic,2017,27-nov-2017,mid-sized sedan,uncategorized,auto,92,1597,1249,1,53000,72600
1013393,https://www.sgcarmart.com/listing/1013393,honda,shuttle,2019,22-nov-2019,stationwagon,uncategorized,auto,95,1496,1130,1,26000,79800
1001580,https://www.sgcarmart.com/listing/1001580,bmw,316i,2014,10-apr-2015,luxury sedan,uncategorized,auto,100,1598,1405,1,78000,63800
985728,https://www.sgcarmart.com/listing/985728,Toyota,sienta,2016,07-jun-2016,mpv,uncategorized,auto,80,1496,1320,3,55000,54888
1018273,https://www.sgcarmart.com/listing/1018273,volvo,xc60,2015,29-jul-2015,suv,uncategorized,auto,180,1969,1722,2,86000,80800
1021810,https://www.sgcarmart.com/listing/1021810,toyota,corolla,2010,05-jul-2010,mid-sized sedan,uncategorized,auto,80,1598,1195,3,123000,30800
1011796,https://www.sgcarmart.com/listing/1011796,Mercedes-Benz,e180,2020,21-oct-2020,luxury sedan,uncategorized,auto,115,1497,1635,1,11185,183800
1009603,https://www.sgcarmart.com/listing/1009603,honda,jazz,2015,18-jun-2015,hatchback,uncategorized,auto,96,1498,1046,1,33900,44800
1027340,https://www.sgcarmart.com/listing/1027340,mazda,3,2016,25-jul-2016,mid-sized sedan,uncategorized,auto,88,1496,1321,1,88000,54800
1008327,https://www.sgcarmart.com/listing/1008327,Toyota,vellfire,2013,29-sep-2015,mpv,uncategorized,auto,140,2362,2080,3,129900,76000
1002297,https://www.sgcarmart.com/listing/1002297,audi,tt,2015,30-jul-2015,sports car,uncategorized,auto,169,1984,1410,2,94000,119800
1017641,https://www.sgcarmart.com/listing/1017641,citroen,c5,2019,19-sep-2019,suv,uncategorized,auto,133,1598,1430,1,46000,119955
1021992,https://www.sgcarmart.com/listing/1021992,toyota,premio,2008,23-apr-2009,mid-sized sedan,uncategorized,auto,81,1496,1200,6,149000,18800
1014613,https://www.sgcarmart.com/listing/1014613,mercedes-benz,s320l,2017,12-mar-2018,luxury sedan,uncategorized,auto,200,2996,1940,1,40668,266999
991035,https://www.sgcarmart.com/listing/991035,mercedes-benz,amg,2020,29-apr-2021,sports car,uncategorized,auto,310,1991,1765,1,652,341988
1028351,https://www.sgcarmart.com/listing/1028351,kia,cerato,2009,22-sep-2009,mid-sized sedan,uncategorized,auto,92,1591,1251,3,92000,22777
1028417,https://www.sgcarmart.com/listing/1028417,toyota,harrier,2006,20-oct-2006,suv,uncategorized,auto,118,2362,1640,3,227659,35000
1022382,https://www.sgcarmart.com/listing/1022382,Bmw,216i,2020,04-mar-2021,hatchback,uncategorized,auto,80,1499,1380,1,2300,138800
1025027,https://www.sgcarmart.com/listing/1025027,toyota,corolla,2015,24-aug-2015,mid-sized_sedan,uncategorized,auto,90,1598,1205,1,80000,48800
1020282,https://www.sgcarmart.com/listing/1020282,bmw,730li,2017,25-may-2017,luxury sedan,uncategorized,auto,190,1998,1720,1,50030,189800
1014850,https://www.sgcarmart.com/listing/1014850,porsche,panamera,2011,07-mar-2011,sports_car,uncategorized,auto,300,3605,1760,5,96000,136969
1025411,https://www.sgcarmart.com/listing/1025411,mitsubishi,lancer,2007,14-sep-2007,mid-sized sedan,uncategorized,auto,79,1584,1162,1,244000,7800
1006846,https://www.sgcarmart.com/listing/1006846,audi,rs,2013,18-apr-2013,stationwagon,uncategorized,auto,331,4163,1795,3,92758,227500
1016657,https://www.sgcarmart.com/listing/1016657,toyota,wish,2015,23-mar-2016,mpv,uncategorized,auto,105,1798,1360,99999,65000,58800
1028642,https://www.sgcarmart.com/listing/1028642,bmw,216i,2018,29-mar-2018,mpv,uncategorized,auto,75,1499,1480,1,32129,99800
1027454,https://www.sgcarmart.com/listing/1027454,honda,jazz,2016,08-feb-2017,hatchback,uncategorized,auto,96,1498,1046,2,63000,62000
992410,https://www.sgcarmart.com/listing/992410,audi,a6,2011,19-jan-2012,luxury sedan,uncategorized,auto,132,1984,1565,3,117000,96800
994775,https://www.sgcarmart.com/listing/994775,mercedes-benz,glc250,2018,18-jul-2018,suv,uncategorized,auto,155,1991,1735,1,57292,165800
1021312,https://www.sgcarmart.com/listing/1021312,bmw,116d,2017,27-apr-2017,hatchback,uncategorized,auto,85,1496,1350,1,52800,73888
927684,https://www.sgcarmart.com/listing/927684,bmw,740li,2016,30-jun-2016,luxury sedan,uncategorized,auto,240,2998,1770,3,47000,199000
967681,https://www.sgcarmart.com/listing/967681,Mercedes-Benz,amg,2020,08-feb-2021,suv,uncategorized,auto,287,2996,1875,1,652,352988
991523,https://www.sgcarmart.com/listing/991523,mercedes-benz,cla180,2015,19-may-2016,stationwagon,uncategorized,auto,90,1595,1460,3,65633,78788
1028273,https://www.sgcarmart.com/listing/1028273,honda,civic,2007,19-nov-2007,mid-sized sedan,uncategorized,auto,103,1799,1219,2,110890,48800
998452,https://www.sgcarmart.com/listing/998452,bmw,218i,2114,28-nov-2014,hatchback,uncategorized,auto,100,1499,1360,2,118051,53800
1018447,https://www.sgcarmart.com/listing/1018447,Mazda,3,2015,30-jul-2015,mid-sized sedan,uncategorized,auto,88,1496,1321,2,94000,43000
1004957,https://www.sgcarmart.com/listing/1004957,hyundai,avante,2009,01-oct-2009,mid-sized sedan,uncategorized,auto,89,1591,1264,2,94525,51800
1002855,https://www.sgcarmart.com/listing/1002855,audi,q5,2015,29-jan-2016,suv,uncategorized,auto,169,1984,1845,1,85000,92999
1003765,https://www.sgcarmart.com/listing/1003765,mini,cooper,2008,08-sep-2009,sports car,uncategorized,auto,128,1598,1155,4,103500,80700
1028393,https://www.sgcarmart.com/listing/1028393,mercedes-benz,c180,2012,15-oct-2012,luxury sedan,uncategorized,auto,115,1595,1485,1,163000,36999
1023166,https://www.sgcarmart.com/listing/1023166,volkswagen,scirocco,2009,04-jan-2010,sports_car,uncategorized,auto,118,1390,1285,6,140000,33280
1000571,https://www.sgcarmart.com/listing/1000571,kia,cerato,2017,28-dec-2017,mid-sized sedan,uncategorized,auto,95,1591,1295,2,65512,63888
1024788,https://www.sgcarmart.com/listing/1024788,audi,a4,2020,29-dec-2020,luxury sedan,uncategorized,auto,110,1984,1515,1,6000,152999
1022744,https://www.sgcarmart.com/listing/1022744,Mitsubishi,space,2017,02-jan-2018,hatchback,uncategorized,auto,59,1193,940,1,80531,51888
1019119,https://www.sgcarmart.com/listing/1019119,honda,shuttle,2018,08-jan-2020,stationwagon,uncategorized,auto,101,1496,1190,1,11000,88800
1022562,https://www.sgcarmart.com/listing/1022562,Mercedes-Benz,amg,2017,06-apr-2017,suv,uncategorized,auto,150,2143,1845,2,65000,144800
981973,https://www.sgcarmart.com/listing/981973,hyundai,elantra,2011,09-sep-2011,mid-sized sedan,uncategorized,auto,95,1591,1267,2,131000,36800
1017103,https://www.sgcarmart.com/listing/1017103,Hyundai,elantra,2011,16-jun-2011,mid-sized sedan,uncategorized,auto,95,1591,1267,1,110000,37800
1014528,https://www.sgcarmart.com/listing/1014528,toyota,sienta,2018,10-dec-2018,mpv,uncategorized,auto,79,1496,1325,1,30339,76800
968692,https://www.sgcarmart.com/listing/968692,subaru,forester,2016,23-nov-2016,suv,uncategorized,auto,110,1995,1566,3,72000,62800
987290,https://www.sgcarmart.com/listing/987290,Hyundai,elantra,2011,30-nov-2011,mid-sized sedan,uncategorized,auto,95,1591,1267,2,110500,37800
1014814,https://www.sgcarmart.com/listing/1014814,honda,civic,2008,09-mar-2009,sports car,uncategorized,manual,148,1998,1345,6,145000,78800
1014165,https://www.sgcarmart.com/listing/1014165,mazda,2,2015,24-feb-2016,luxury_sedan,uncategorized,auto,121,1998,1454,1,105000,59888
1029880,https://www.sgcarmart.com/listing/1029880,Mitsubishi,evolution,2008,15-apr-2008,sports car,uncategorized,manual,206,1998,1530,5,56926,122800
995768,https://www.sgcarmart.com/listing/995768,mitsubishi,attrage,2017,14-aug-2017,mid-sized_sedan,uncategorized,auto,57,1193,940,1,93000,48800
988752,https://www.sgcarmart.com/listing/988752,toyota,corolla,2020,28-jul-2020,mid-sized sedan,uncategorized,auto,96,1598,1315,1,7798,85555
1027934,https://www.sgcarmart.com/listing/1027934,toyota,alphard,2015,01-dec-2016,mpv,uncategorized,auto,134,2493,1980,1,62000,115800
990320,https://www.sgcarmart.com/listing/990320,Honda,e,2018,28-may-2018,mpv,uncategorized,auto,129,2356,1776,1,63500,106800
1012576,https://www.sgcarmart.com/listing/1012576,bmw,m3,2010,06-oct-2010,sports car,uncategorized,auto,309,3999,1830,2,69700,128800
1007704,https://www.sgcarmart.com/listing/1007704,lamborghini,aventador,2017,16-jan-2018,sports car,uncategorized,auto,545,6498,1690,3,12000,980000
980392,https://www.sgcarmart.com/listing/980392,mercedes-benz,c180,2011,01-jul-2011,luxury sedan,uncategorized,auto,115,1597,1500,2,113000,74800
953205,https://www.sgcarmart.com/listing/953205,audi,a3,2014,28-feb-2015,luxury sedan,uncategorized,auto,92,1395,1310,2,79000,52500
942062,https://www.sgcarmart.com/listing/942062,volkswagen,golf,2010,26-mar-2010,sports car,uncategorized,auto,188,1984,1466,5,170000,99999
1005618,https://www.sgcarmart.com/listing/1005618,mercedes-benz,c180,2011,01-nov-2011,luxury sedan,uncategorized,auto,115,1597,1500,2,110000,76800
1029892,https://www.sgcarmart.com/listing/1029892,porsche,macan,2016,26-jul-2016,suv,uncategorized,auto,185,1984,1845,2,85000,180800
1016457,https://www.sgcarmart.com/listing/1016457,toyota,c-hr,2017,25-may-2017,suv,uncategorized,auto,90,1797,1440,1,57488,69800
1029896,https://www.sgcarmart.com/listing/1029896,toyota,corolla,2009,16-dec-2009,mid-sized sedan,uncategorized,auto,80,1598,1195,3,132500,49800
1014712,https://www.sgcarmart.com/listing/1014712,Nissan,x-trail,2016,31-mar-2017,suv,uncategorized,auto,106,1997,1626,2,81364,76888
1003175,https://www.sgcarmart.com/listing/1003175,toyota,corolla,2016,15-jun-2016,mid-sized sedan,uncategorized,auto,90,1598,1205,1,64300,53800
1029593,https://www.sgcarmart.com/listing/1029593,porsche,718,2019,23-jan-2020,sports car,uncategorized,auto,220,1988,1365,1,15888,328888
975545,https://www.sgcarmart.com/listing/975545,nissan,note,2020,27-jul-2020,hatchback,uncategorized,auto,58,1198,1048,1,7100,74800
1016510,https://www.sgcarmart.com/listing/1016510,honda,s2000,2008,03-oct-2008,sports car,uncategorized,manual,177,1997,1270,3,117500,153500
1021123,https://www.sgcarmart.com/listing/1021123,Volkswagen,scirocco,2015,17-aug-2015,sports car,uncategorized,auto,90,1390,1245,2,119000,53800
1021096,https://www.sgcarmart.com/listing/1021096,audi,q2,2019,25-sep-2019,suv,uncategorized,auto,85,999,1315,1,6500,109800
1012530,https://www.sgcarmart.com/listing/1012530,mercedes-benz,amg,2014,27-oct-2014,luxury sedan,uncategorized,auto,90,1595,1430,1,70000,66800
1026858,https://www.sgcarmart.com/listing/1026858,audi,a6,2015,15-jun-2016,luxury sedan,uncategorized,auto,140,1798,1645,1,66000,94000
1018849,https://www.sgcarmart.com/listing/1018849,mercedes-benz,cla180,2018,06-dec-2018,stationwagon,uncategorized,auto,90,1595,1430,1,45000,119800
1029003,https://www.sgcarmart.com/listing/1029003,mercedes-benz,amg,2020,04-jan-2021,suv,uncategorized,auto,200,1991,1825,1,7000,286000
1016364,https://www.sgcarmart.com/listing/1016364,mercedes-benz,a180,2017,12-may-2017,hatchback,uncategorized,auto,90,1595,1395,1,47000,83800
1022127,https://www.sgcarmart.com/listing/1022127,Bmw,335i,2008,02-oct-2009,luxury sedan,uncategorized,auto,225,2979,1625,6,158000,110000
1025920,https://www.sgcarmart.com/listing/1025920,honda,e,2014,29-sep-2014,mpv,uncategorized,auto,129,2356,1855,2,100000,57551
1022499,https://www.sgcarmart.com/listing/1022499,kia,cerato,2009,22-sep-2009,mid-sized sedan,uncategorized,auto,92,1591,1251,4,166000,22800
1017184,https://www.sgcarmart.com/listing/1017184,Honda,hr-v,2019,04-jul-2019,suv,uncategorized,auto,96,1496,1191,1,39000,88888
1025106,https://www.sgcarmart.com/listing/1025106,toyota,harrier,2016,22-jun-2016,suv,uncategorized,auto,111,1986,1610,1,90000,77800
1027894,https://www.sgcarmart.com/listing/1027894,honda,shuttle,2015,22-sep-2016,stationwagon,uncategorized,auto,97,1496,1130,2,97000,56000
1026196,https://www.sgcarmart.com/listing/1026196,bmw,730i,2016,24-feb-2017,luxury sedan,uncategorized,auto,190,1998,1680,1,71000,185800
1018866,https://www.sgcarmart.com/listing/1018866,bmw,740li,2014,13-apr-2015,luxury sedan,uncategorized,auto,235,2979,1845,2,97000,131888
1000040,https://www.sgcarmart.com/listing/1000040,honda,odyssey,2007,05-feb-2008,mpv,uncategorized,auto,118,2354,1648,3,167000,44800
1029544,https://www.sgcarmart.com/listing/1029544,rolls-royce,dawn,2016,15-sep-2017,sports car,uncategorized,auto,420,6592,2560,2,7888,1060000
1028410,https://www.sgcarmart.com/listing/1028410,Kia,stinger,2018,30-apr-2018,luxury sedan,uncategorized,auto,182,1998,1642,1,58300,121800
1030213,https://www.sgcarmart.com/listing/1030213,volkswagen,tiguan,2020,01-apr-2021,suv,uncategorized,auto,110,1395,1660,1,8000,145988
